contrast,pair_id,cell_id_a,cell_id_b,marker,outcome_type,primary_metric,sampling_seed,encoder_a,encoder_b,tiles_per_slide_a,tiles_per_slide_b,target_mpp_a,target_mpp_b,patient_metric_a,patient_metric_b,delta_b_minus_a,null_value,metric_direction,relation_a,relation_b,null_crossing,exact_tie
native_vs_1.76,native_vs_1.76__spop__virchow__s3__t16,spop__virchow__s3__t16__mpp0.44,spop__virchow__s3__t16__mpp1.76,spop,binary,patient_auroc,3,Virchow,Virchow,16,16,0.44,1.76,0.64711701526286,0.51936122102883,-0.12775579423403,0.5,higher_is_better,above_null,above_null,False,False
native_vs_1.76,native_vs_1.76__spop__virchow__s3__t32,spop__virchow__s3__t32__mpp0.44,spop__virchow__s3__t32__mpp1.76,spop,binary,patient_auroc,3,Virchow,Virchow,32,32,0.44,1.76,0.673968343697004,0.570944036178632,-0.103024307518372,0.5,higher_is_better,above_null,above_null,False,False
native_vs_1.76,native_vs_1.76__spop__virchow__s3__t64,spop__virchow__s3__t64__mpp0.44,spop__virchow__s3__t64__mpp1.76,spop,binary,patient_auroc,3,Virchow,Virchow,64,64,0.44,1.76,0.622526851328434,0.494347088750706,-0.128179762577728,0.5,higher_is_better,above_null,below_null,True,False
native_vs_1.76,native_vs_1.76__spop__virchow__s4__t16,spop__virchow__s4__t16__mpp0.44,spop__virchow__s4__t16__mpp1.76,spop,binary,patient_auroc,4,Virchow,Virchow,16,16,0.44,1.76,0.58295647258338,0.347654041831543,-0.235302430751837,0.5,higher_is_better,above_null,below_null,True,False
native_vs_1.76,native_vs_1.76__spop__virchow__s4__t32,spop__virchow__s4__t32__mpp0.44,spop__virchow__s4__t32__mpp1.76,spop,binary,patient_auroc,4,Virchow,Virchow,32,32,0.44,1.76,0.550734878462408,0.366449971735444,-0.184284906726964,0.5,higher_is_better,above_null,below_null,True,False
native_vs_1.76,native_vs_1.76__spop__virchow__s4__t64,spop__virchow__s4__t64__mpp0.44,spop__virchow__s4__t64__mpp1.76,spop,binary,patient_auroc,4,Virchow,Virchow,64,64,0.44,1.76,0.563736574335783,0.416619559072923,-0.14711701526286,0.5,higher_is_better,above_null,below_null,True,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s0__t16,ar__conch__s0__t16__mpp1.76,ar__virchow__s0__t16__mpp1.76,ar,continuous,patient_spearman_rho,0,CONCH,Virchow,16,16,1.76,1.76,0.149329286562319,0.172424429728915,0.0230951431665961,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s0__t32,ar__conch__s0__t32__mpp1.76,ar__virchow__s0__t32__mpp1.76,ar,continuous,patient_spearman_rho,0,CONCH,Virchow,32,32,1.76,1.76,0.200161544505213,0.175335061822667,-0.0248264826825454,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s0__t64,ar__conch__s0__t64__mpp1.76,ar__virchow__s0__t64__mpp1.76,ar,continuous,patient_spearman_rho,0,CONCH,Virchow,64,64,1.76,1.76,0.243352139890315,0.228938465640433,-0.0144136742498815,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s1__t16,ar__conch__s1__t16__mpp1.76,ar__virchow__s1__t16__mpp1.76,ar,continuous,patient_spearman_rho,1,CONCH,Virchow,16,16,1.76,1.76,0.190173977357168,0.136426368970623,-0.0537476083865447,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s1__t32,ar__conch__s1__t32__mpp1.76,ar__virchow__s1__t32__mpp1.76,ar,continuous,patient_spearman_rho,1,CONCH,Virchow,32,32,1.76,1.76,0.203215496477138,0.227001583007023,0.023786086529885,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s1__t64,ar__conch__s1__t64__mpp1.76,ar__virchow__s1__t64__mpp1.76,ar,continuous,patient_spearman_rho,1,CONCH,Virchow,64,64,1.76,1.76,0.222323044185606,0.282585514194762,0.0602624700091561,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s2__t16,ar__conch__s2__t16__mpp1.76,ar__virchow__s2__t16__mpp1.76,ar,continuous,patient_spearman_rho,2,CONCH,Virchow,16,16,1.76,1.76,0.159836756889825,0.160133718036574,0.000296961146748598,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s2__t32,ar__conch__s2__t32__mpp1.76,ar__virchow__s2__t32__mpp1.76,ar,continuous,patient_spearman_rho,2,CONCH,Virchow,32,32,1.76,1.76,0.244510494790443,0.188720135794635,-0.0557903589958073,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s2__t64,ar__conch__s2__t64__mpp1.76,ar__virchow__s2__t64__mpp1.76,ar,continuous,patient_spearman_rho,2,CONCH,Virchow,64,64,1.76,1.76,0.247381020910056,0.246534961793848,-0.000846059116208192,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s3__t16,ar__conch__s3__t16__mpp1.76,ar__virchow__s3__t16__mpp1.76,ar,continuous,patient_spearman_rho,3,CONCH,Virchow,16,16,1.76,1.76,0.285950877260001,0.245992351555499,-0.0399585257045019,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s3__t32,ar__conch__s3__t32__mpp1.76,ar__virchow__s3__t32__mpp1.76,ar,continuous,patient_spearman_rho,3,CONCH,Virchow,32,32,1.76,1.76,0.269174784195221,0.202711222831716,-0.0664635613635049,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s3__t64,ar__conch__s3__t64__mpp1.76,ar__virchow__s3__t64__mpp1.76,ar,continuous,patient_spearman_rho,3,CONCH,Virchow,64,64,1.76,1.76,0.262130287796482,0.21341833833931,-0.0487119494571714,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s4__t16,ar__conch__s4__t16__mpp1.76,ar__virchow__s4__t16__mpp1.76,ar,continuous,patient_spearman_rho,4,CONCH,Virchow,16,16,1.76,1.76,0.205803806293436,0.248105287619504,0.0423014813260684,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s4__t32,ar__conch__s4__t32__mpp1.76,ar__virchow__s4__t32__mpp1.76,ar,continuous,patient_spearman_rho,4,CONCH,Virchow,32,32,1.76,1.76,0.201452013202504,0.17955385642583,-0.0218981567766731,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__ar__s4__t64,ar__conch__s4__t64__mpp1.76,ar__virchow__s4__t64__mpp1.76,ar,continuous,patient_spearman_rho,4,CONCH,Virchow,64,64,1.76,1.76,0.213831488852314,0.183750828660712,-0.0300806601916015,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s0__t16,gleason__conch__s0__t16__mpp1.76,gleason__virchow__s0__t16__mpp1.76,gleason,continuous,patient_spearman_rho,0,CONCH,Virchow,16,16,1.76,1.76,0.440053082859245,0.340225287691959,-0.0998277951672861,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s0__t32,gleason__conch__s0__t32__mpp1.76,gleason__virchow__s0__t32__mpp1.76,gleason,continuous,patient_spearman_rho,0,CONCH,Virchow,32,32,1.76,1.76,0.516570834484932,0.411878334578529,-0.104692499906403,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s0__t64,gleason__conch__s0__t64__mpp1.76,gleason__virchow__s0__t64__mpp1.76,gleason,continuous,patient_spearman_rho,0,CONCH,Virchow,64,64,1.76,1.76,0.591264321833449,0.444613743552167,-0.146650578281282,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s1__t16,gleason__conch__s1__t16__mpp1.76,gleason__virchow__s1__t16__mpp1.76,gleason,continuous,patient_spearman_rho,1,CONCH,Virchow,16,16,1.76,1.76,0.538360657795558,0.449478448291284,-0.0888822095042741,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s1__t32,gleason__conch__s1__t32__mpp1.76,gleason__virchow__s1__t32__mpp1.76,gleason,continuous,patient_spearman_rho,1,CONCH,Virchow,32,32,1.76,1.76,0.498429539728643,0.449377100275885,-0.0490524394527578,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s1__t64,gleason__conch__s1__t64__mpp1.76,gleason__virchow__s1__t64__mpp1.76,gleason,continuous,patient_spearman_rho,1,CONCH,Virchow,64,64,1.76,1.76,0.568562366384239,0.395865348145604,-0.172697018238635,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s2__t16,gleason__conch__s2__t16__mpp1.76,gleason__virchow__s2__t16__mpp1.76,gleason,continuous,patient_spearman_rho,2,CONCH,Virchow,16,16,1.76,1.76,0.535117521302813,0.453126976845621,-0.0819905444571925,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s2__t32,gleason__conch__s2__t32__mpp1.76,gleason__virchow__s2__t32__mpp1.76,gleason,continuous,patient_spearman_rho,2,CONCH,Virchow,32,32,1.76,1.76,0.492855398881739,0.428904801165437,-0.0639505977163021,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s2__t64,gleason__conch__s2__t64__mpp1.76,gleason__virchow__s2__t64__mpp1.76,gleason,continuous,patient_spearman_rho,2,CONCH,Virchow,64,64,1.76,1.76,0.611432576897703,0.438836906674466,-0.172595670223237,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s3__t16,gleason__conch__s3__t16__mpp1.76,gleason__virchow__s3__t16__mpp1.76,gleason,continuous,patient_spearman_rho,3,CONCH,Virchow,16,16,1.76,1.76,0.429715585288623,0.323502865151246,-0.106212720137377,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s3__t32,gleason__conch__s3__t32__mpp1.76,gleason__virchow__s3__t32__mpp1.76,gleason,continuous,patient_spearman_rho,3,CONCH,Virchow,32,32,1.76,1.76,0.534610781225822,0.346812908692846,-0.187797872532976,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s3__t64,gleason__conch__s3__t64__mpp1.76,gleason__virchow__s3__t64__mpp1.76,gleason,continuous,patient_spearman_rho,3,CONCH,Virchow,64,64,1.76,1.76,0.581636260370615,0.487787998111826,-0.0938482622587889,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s4__t16,gleason__conch__s4__t16__mpp1.76,gleason__virchow__s4__t16__mpp1.76,gleason,continuous,patient_spearman_rho,4,CONCH,Virchow,16,16,1.76,1.76,0.565420577906893,0.337691587307003,-0.22772899059989,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s4__t32,gleason__conch__s4__t32__mpp1.76,gleason__virchow__s4__t32__mpp1.76,gleason,continuous,patient_spearman_rho,4,CONCH,Virchow,32,32,1.76,1.76,0.60403417177363,0.537549873672372,-0.0664842981012586,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__gleason__s4__t64,gleason__conch__s4__t64__mpp1.76,gleason__virchow__s4__t64__mpp1.76,gleason,continuous,patient_spearman_rho,4,CONCH,Virchow,64,64,1.76,1.76,0.546671195058215,0.430830413458004,-0.115840781600211,0,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s0__t16,marker7__conch__s0__t16__mpp1.76,marker7__virchow__s0__t16__mpp1.76,marker7,survival,patient_c_index,0,CONCH,Virchow,16,16,1.76,1.76,0.731032880213779,0.648658069013594,-0.0823748112001859,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s0__t32,marker7__conch__s0__t32__mpp1.76,marker7__virchow__s0__t32__mpp1.76,marker7,survival,patient_c_index,0,CONCH,Virchow,32,32,1.76,1.76,0.706053212501452,0.649238991518531,-0.0568142209829208,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s0__t64,marker7__conch__s0__t64__mpp1.76,marker7__virchow__s0__t64__mpp1.76,marker7,survival,patient_c_index,0,CONCH,Virchow,64,64,1.76,1.76,0.715347972580458,0.654815847565935,-0.0605321250145231,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s1__t16,marker7__conch__s1__t16__mpp1.76,marker7__virchow__s1__t16__mpp1.76,marker7,survival,patient_c_index,1,CONCH,Virchow,16,16,1.76,1.76,0.730568142209829,0.63448355989311,-0.096084582316719,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s1__t32,marker7__conch__s1__t32__mpp1.76,marker7__virchow__s1__t32__mpp1.76,marker7,survival,patient_c_index,1,CONCH,Virchow,32,32,1.76,1.76,0.753107935401417,0.64645056349483,-0.106657371906588,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s1__t64,marker7__conch__s1__t64__mpp1.76,marker7__virchow__s1__t64__mpp1.76,marker7,survival,patient_c_index,1,CONCH,Virchow,64,64,1.76,1.76,0.731381433716742,0.652259788544208,-0.0791216451725339,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s2__t16,marker7__conch__s2__t16__mpp1.76,marker7__virchow__s2__t16__mpp1.76,marker7,survival,patient_c_index,2,CONCH,Virchow,16,16,1.76,1.76,0.722551411641687,0.637388172417799,-0.0851632392238876,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s2__t32,marker7__conch__s2__t32__mpp1.76,marker7__virchow__s2__t32__mpp1.76,marker7,survival,patient_c_index,2,CONCH,Virchow,32,32,1.76,1.76,0.736493551760195,0.669222725688393,-0.067270826071802,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s2__t64,marker7__conch__s2__t64__mpp1.76,marker7__virchow__s2__t64__mpp1.76,marker7,survival,patient_c_index,2,CONCH,Virchow,64,64,1.76,1.76,0.749854769373765,0.661438364122226,-0.0884164052515394,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s3__t16,marker7__conch__s3__t16__mpp1.76,marker7__virchow__s3__t16__mpp1.76,marker7,survival,patient_c_index,3,CONCH,Virchow,16,16,1.76,1.76,0.725107470663414,0.619495759265714,-0.1056117113977,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s3__t32,marker7__conch__s3__t32__mpp1.76,marker7__virchow__s3__t32__mpp1.76,marker7,survival,patient_c_index,3,CONCH,Virchow,32,32,1.76,1.76,0.746369234344138,0.64691530149878,-0.0994539328453584,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s3__t64,marker7__conch__s3__t64__mpp1.76,marker7__virchow__s3__t64__mpp1.76,marker7,survival,patient_c_index,3,CONCH,Virchow,64,64,1.76,1.76,0.733240385732543,0.651330312536308,-0.0819100731962356,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s4__t16,marker7__conch__s4__t16__mpp1.76,marker7__virchow__s4__t16__mpp1.76,marker7,survival,patient_c_index,4,CONCH,Virchow,16,16,1.76,1.76,0.754734518415243,0.62971999535262,-0.125014523062624,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s4__t32,marker7__conch__s4__t32__mpp1.76,marker7__virchow__s4__t32__mpp1.76,marker7,survival,patient_c_index,4,CONCH,Virchow,32,32,1.76,1.76,0.751481352387592,0.659695596607413,-0.0917857557801789,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__marker7__s4__t64,marker7__conch__s4__t64__mpp1.76,marker7__virchow__s4__t64__mpp1.76,marker7,survival,patient_c_index,4,CONCH,Virchow,64,64,1.76,1.76,0.751946090391542,0.671081677704194,-0.0808644126873476,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s0__t16,phenotype__conch__s0__t16__mpp1.76,phenotype__virchow__s0__t16__mpp1.76,phenotype,binary,patient_auroc,0,CONCH,Virchow,16,16,1.76,1.76,0.933155080213904,0.946524064171123,0.0133689839572194,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s0__t32,phenotype__conch__s0__t32__mpp1.76,phenotype__virchow__s0__t32__mpp1.76,phenotype,binary,patient_auroc,0,CONCH,Virchow,32,32,1.76,1.76,0.959893048128342,0.949197860962567,-0.0106951871657754,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s0__t64,phenotype__conch__s0__t64__mpp1.76,phenotype__virchow__s0__t64__mpp1.76,phenotype,binary,patient_auroc,0,CONCH,Virchow,64,64,1.76,1.76,0.949197860962567,0.949197860962567,0,0.5,higher_is_better,above_null,above_null,False,True
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s1__t16,phenotype__conch__s1__t16__mpp1.76,phenotype__virchow__s1__t16__mpp1.76,phenotype,binary,patient_auroc,1,CONCH,Virchow,16,16,1.76,1.76,0.949197860962567,0.925133689839572,-0.0240641711229947,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s1__t32,phenotype__conch__s1__t32__mpp1.76,phenotype__virchow__s1__t32__mpp1.76,phenotype,binary,patient_auroc,1,CONCH,Virchow,32,32,1.76,1.76,0.954545454545454,0.962566844919786,0.0080213903743318,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s1__t64,phenotype__conch__s1__t64__mpp1.76,phenotype__virchow__s1__t64__mpp1.76,phenotype,binary,patient_auroc,1,CONCH,Virchow,64,64,1.76,1.76,0.957219251336898,0.954545454545455,-0.00267379679144386,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s2__t16,phenotype__conch__s2__t16__mpp1.76,phenotype__virchow__s2__t16__mpp1.76,phenotype,binary,patient_auroc,2,CONCH,Virchow,16,16,1.76,1.76,0.874331550802139,0.954545454545455,0.0802139037433155,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s2__t32,phenotype__conch__s2__t32__mpp1.76,phenotype__virchow__s2__t32__mpp1.76,phenotype,binary,patient_auroc,2,CONCH,Virchow,32,32,1.76,1.76,0.903743315508021,0.943850267379679,0.0401069518716578,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s2__t64,phenotype__conch__s2__t64__mpp1.76,phenotype__virchow__s2__t64__mpp1.76,phenotype,binary,patient_auroc,2,CONCH,Virchow,64,64,1.76,1.76,0.922459893048128,0.917112299465241,-0.00534759358288772,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s3__t16,phenotype__conch__s3__t16__mpp1.76,phenotype__virchow__s3__t16__mpp1.76,phenotype,binary,patient_auroc,3,CONCH,Virchow,16,16,1.76,1.76,0.882352941176471,0.96524064171123,0.0828877005347595,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s3__t32,phenotype__conch__s3__t32__mpp1.76,phenotype__virchow__s3__t32__mpp1.76,phenotype,binary,patient_auroc,3,CONCH,Virchow,32,32,1.76,1.76,0.871657754010695,0.949197860962567,0.0775401069518716,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s3__t64,phenotype__conch__s3__t64__mpp1.76,phenotype__virchow__s3__t64__mpp1.76,phenotype,binary,patient_auroc,3,CONCH,Virchow,64,64,1.76,1.76,0.909090909090909,0.946524064171123,0.0374331550802138,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s4__t16,phenotype__conch__s4__t16__mpp1.76,phenotype__virchow__s4__t16__mpp1.76,phenotype,binary,patient_auroc,4,CONCH,Virchow,16,16,1.76,1.76,0.887700534759358,0.893048128342246,0.00534759358288761,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s4__t32,phenotype__conch__s4__t32__mpp1.76,phenotype__virchow__s4__t32__mpp1.76,phenotype,binary,patient_auroc,4,CONCH,Virchow,32,32,1.76,1.76,0.866310160427808,0.879679144385027,0.0133689839572192,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__phenotype__s4__t64,phenotype__conch__s4__t64__mpp1.76,phenotype__virchow__s4__t64__mpp1.76,phenotype,binary,patient_auroc,4,CONCH,Virchow,64,64,1.76,1.76,0.917112299465241,0.874331550802139,-0.0427807486631017,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s0__t16,pten__conch__s0__t16__mpp1.76,pten__virchow__s0__t16__mpp1.76,pten,binary,patient_auroc,0,CONCH,Virchow,16,16,1.76,1.76,0.57201646090535,0.568737139917695,-0.00327932098765427,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s0__t32,pten__conch__s0__t32__mpp1.76,pten__virchow__s0__t32__mpp1.76,pten,binary,patient_auroc,0,CONCH,Virchow,32,32,1.76,1.76,0.664287551440329,0.550154320987654,-0.114133230452675,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s0__t64,pten__conch__s0__t64__mpp1.76,pten__virchow__s0__t64__mpp1.76,pten,binary,patient_auroc,0,CONCH,Virchow,64,64,1.76,1.76,0.650591563786008,0.556327160493827,-0.0942644032921811,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s1__t16,pten__conch__s1__t16__mpp1.76,pten__virchow__s1__t16__mpp1.76,pten,binary,patient_auroc,1,CONCH,Virchow,16,16,1.76,1.76,0.611304012345679,0.558384773662551,-0.0529192386831275,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s1__t32,pten__conch__s1__t32__mpp1.76,pten__virchow__s1__t32__mpp1.76,pten,binary,patient_auroc,1,CONCH,Virchow,32,32,1.76,1.76,0.618634259259259,0.53832304526749,-0.0803112139917694,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s1__t64,pten__conch__s1__t64__mpp1.76,pten__virchow__s1__t64__mpp1.76,pten,binary,patient_auroc,1,CONCH,Virchow,64,64,1.76,1.76,0.643647119341564,0.550475823045267,-0.0931712962962963,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s2__t16,pten__conch__s2__t16__mpp1.76,pten__virchow__s2__t16__mpp1.76,pten,binary,patient_auroc,2,CONCH,Virchow,16,16,1.76,1.76,0.61033950617284,0.602880658436214,-0.00745884773662553,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s2__t32,pten__conch__s2__t32__mpp1.76,pten__virchow__s2__t32__mpp1.76,pten,binary,patient_auroc,2,CONCH,Virchow,32,32,1.76,1.76,0.636638374485597,0.591692386831276,-0.0449459876543209,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s2__t64,pten__conch__s2__t64__mpp1.76,pten__virchow__s2__t64__mpp1.76,pten,binary,patient_auroc,2,CONCH,Virchow,64,64,1.76,1.76,0.619470164609053,0.605516975308642,-0.0139531893004115,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s3__t16,pten__conch__s3__t16__mpp1.76,pten__virchow__s3__t16__mpp1.76,pten,binary,patient_auroc,3,CONCH,Virchow,16,16,1.76,1.76,0.710969650205761,0.548675411522634,-0.162294238683128,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s3__t32,pten__conch__s3__t32__mpp1.76,pten__virchow__s3__t32__mpp1.76,pten,binary,patient_auroc,3,CONCH,Virchow,32,32,1.76,1.76,0.717078189300411,0.60718878600823,-0.109889403292181,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s3__t64,pten__conch__s3__t64__mpp1.76,pten__virchow__s3__t64__mpp1.76,pten,binary,patient_auroc,3,CONCH,Virchow,64,64,1.76,1.76,0.678562242798354,0.584104938271605,-0.0944573045267489,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s4__t16,pten__conch__s4__t16__mpp1.76,pten__virchow__s4__t16__mpp1.76,pten,binary,patient_auroc,4,CONCH,Virchow,16,16,1.76,1.76,0.650720164609053,0.587255658436214,-0.0634645061728394,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s4__t32,pten__conch__s4__t32__mpp1.76,pten__virchow__s4__t32__mpp1.76,pten,binary,patient_auroc,4,CONCH,Virchow,32,32,1.76,1.76,0.667116769547325,0.585712448559671,-0.0814043209876543,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__pten__s4__t64,pten__conch__s4__t64__mpp1.76,pten__virchow__s4__t64__mpp1.76,pten,binary,patient_auroc,4,CONCH,Virchow,64,64,1.76,1.76,0.682291666666667,0.55639146090535,-0.125900205761317,0.5,higher_is_better,above_null,above_null,False,False
virchow_vs_conch_at_1.76,virchow_vs_conch_at_1.76__spop__s0__t16,spop__conch__s0__t16__mpp1.76,spop__virchow__s0__t16__mpp1.76,spop,binary,patient_auroc,0,CONCH,Virchow,16,16,1.76,1.76,0.464386659129452,0.507207461842849,0.0428208027133974,0.5,higher_is_better,below_null,above_null,True,False
